timestamp,Rad_avg,Tamb_avg,Tmod_avg,Rad_max,Tamb_max,Tmod_max,Rad_min,Tamb_min,Tmod_min,Rad_std,Tamb_std,Tmod_std,Pa1
2019-07-04 22:30:00+00:00,0.0,19.45,17.616666666666664,0.0,19.6,18.0,0.0,19.2,17.5,0.0,0.1087114613009228,0.14034589305344833,0.0
2019-07-04 22:40:00+00:00,0.0,19.240000000000002,17.505000000000003,0.0,19.4,17.7,0.0,19.1,17.3,0.0,0.11424811411549282,0.10990426455975419,0.0
2019-07-04 22:50:00+00:00,0.0,19.072727272727274,17.081818181818182,0.0,19.2,17.3,0.0,18.8,16.9,0.0,0.11908743922772973,0.15374122295716322,0.0
2019-07-04 23:00:00+00:00,0.0,18.938461538461542,16.823076923076925,0.0,19.1,16.9,0.0,18.8,16.7,0.0,0.11929278784054503,0.05991446895152739,0.0
2019-07-04 23:10:00+00:00,0.0,18.618750000000002,16.825000000000003,0.0,18.8,16.9,0.0,18.3,16.7,0.0,0.12230426539304916,0.05773502691896255,0.0
2019-07-04 23:20:00+00:00,0.0,18.491666666666664,16.741666666666664,0.0,18.6,16.9,0.0,18.2,16.6,0.0,0.14433756729740743,0.07929614610987523,0.0
2019-07-04 23:30:00+00:00,0.0,18.440000000000005,16.590000000000003,0.0,18.5,16.7,0.0,18.3,16.4,0.0,0.09660917830792927,0.11005049346146105,0.0
2019-07-04 23:40:00+00:00,0.0,18.425000000000004,16.362500000000004,0.0,18.5,16.6,0.0,18.3,16.3,0.0,0.09999999999999915,0.0806225774829858,0.0
2019-07-04 23:50:00+00:00,0.0,18.39,16.369999999999997,0.0,18.5,16.6,0.0,18.2,16.2,0.0,0.11972189997378631,0.10593499054713777,0.0
2019-07-05 00:00:00+00:00,0.0,18.291666666666668,16.224999999999998,0.0,18.5,16.3,0.0,18.2,16.1,0.0,0.07929614610987609,0.06215815605080558,0.0
2019-07-05 00:10:00+00:00,0.0,18.234999999999996,16.125,0.0,18.3,16.2,0.0,18.1,15.9,0.0,0.05871429486123932,0.07163503994113726,0.0
2019-07-05 00:20:00+00:00,0.0,18.333333333333336,15.94666666666667,0.0,18.5,16.2,0.0,18.2,15.8,0.0,0.11126972805283758,0.13557637102737322,0.0
2019-07-05 00:30:00+00:00,0.0,17.85882352941176,15.505882352941178,0.0,18.0,15.7,0.0,17.7,15.4,0.0,0.1121317502394599,0.11974237050483674,0.0
2019-07-05 00:40:00+00:00,0.0,17.66153846153846,15.26923076923077,0.0,17.8,15.4,0.0,17.5,15.2,0.0,0.10439078454267624,0.07510676161988204,0.0
2019-07-05 00:50:00+00:00,0.0,17.373684210526314,14.836842105263157,0.0,17.7,15.0,0.0,17.2,14.7,0.0,0.19956092153402402,0.11160708020048349,0.0
2019-07-05 01:00:00+00:00,0.0,17.368750000000002,14.612499999999999,0.0,17.6,14.8,0.0,17.1,14.5,0.0,0.1701714821388525,0.12041594578792325,0.0
2019-07-05 01:10:00+00:00,0.0,17.35625,15.006249999999998,0.0,17.7,15.2,0.0,17.2,14.8,0.0,0.15478479684172358,0.13400870618483465,0.0
2019-07-05 01:20:00+00:00,0.0,17.2375,15.075,0.0,17.3,15.3,0.0,17.2,15.0,0.0,0.05175491695067722,0.13887301496588325,0.0
2019-07-05 01:30:00+00:00,0.0,17.200000000000003,15.181249999999999,0.0,17.3,15.3,0.0,17.1,15.0,0.0,0.07302967433402154,0.09810708435174308,0.0
2019-07-05 01:40:00+00:00,0.0,17.052941176470586,15.088235294117647,0.0,17.2,15.3,0.0,16.8,15.0,0.0,0.13746657347707888,0.11114378604524204,0.0
2019-07-05 01:50:00+00:00,0.0,16.878947368421056,14.973684210526315,0.0,17.1,15.2,0.0,16.8,14.8,0.0,0.09176629354822462,0.080568157917228,0.0
2019-07-05 02:00:00+00:00,0.0,16.762500000000003,14.725000000000001,0.0,16.8,15.0,0.0,16.7,14.5,0.0,0.05000000000000047,0.16931233465600426,0.0
2019-07-05 02:10:00+00:00,0.0,16.73125,14.462500000000004,0.0,16.9,14.7,0.0,16.4,14.3,0.0,0.12499999999999856,0.13601470508735375,0.0
2019-07-05 02:20:00+00:00,0.0,16.5,14.261538461538457,0.0,16.7,14.3,0.0,16.3,14.2,0.0,0.13540064007726646,0.05063696835418436,0.0
2019-07-05 02:30:00+00:00,0.0,16.246666666666673,13.840000000000003,0.0,16.4,14.0,0.0,16.1,13.6,0.0,0.08338093878327778,0.1242118006816239,0.0
2019-07-05 02:40:00+00:00,0.0,16.138461538461538,13.761538461538464,0.0,16.3,13.9,0.0,15.9,13.5,0.0,0.13252962900461943,0.119292787840545,0.0
2019-07-05 02:50:00+00:00,0.0,15.793750000000003,13.51875,0.0,15.8,13.6,0.0,15.7,13.4,0.0,0.025000000000000414,0.07500000000000041,0.0
2019-07-05 03:00:00+00:00,0.0,15.566666666666665,13.24,0.0,15.7,13.4,0.0,15.4,13.0,0.0,0.11751393027860016,0.12421180068162395,0.0
2019-07-05 03:10:00+00:00,0.0,15.331578947368422,12.978947368421055,0.0,15.4,13.1,0.0,15.2,12.8,0.0,0.07492686492653555,0.08549819600709603,0.0
2019-07-05 03:20:00+00:00,0.0,15.084615384615386,12.72307692307692,0.0,15.2,12.9,0.0,14.9,12.5,0.0,0.11435437497937272,0.1423250162705436,0.0
2019-07-05 03:30:00+00:00,0.0,14.868750000000002,12.425000000000002,0.0,15.0,12.6,0.0,14.7,12.2,0.0,0.07932002689527197,0.09309493362512693,0.0
2019-07-05 03:40:00+00:00,0.0,14.790000000000001,12.319999999999999,0.0,14.9,12.5,0.0,14.7,12.1,0.0,0.06407232755171922,0.11516578439248763,0.0
2019-07-05 03:50:00+00:00,0.0,14.790909090909093,12.099999999999996,0.0,14.9,12.2,0.0,14.7,12.0,0.0,0.07006490497453757,0.08944271909999138,0.0
2019-07-05 04:00:00+00:00,0.0,14.792307692307695,11.96923076923077,0.0,14.9,12.1,0.0,14.7,11.9,0.0,0.06405126152203508,0.06304251719561135,0.0
2019-07-05 04:10:00+00:00,0.0,14.836842105263159,11.831578947368422,0.0,15.0,12.0,0.0,14.8,11.7,0.0,0.05972647203701456,0.10568628408301098,1.9605263157894732
2019-07-05 04:20:00+00:00,0.0,14.755555555555553,11.738888888888887,0.0,14.9,11.9,0.0,14.7,11.5,0.0,0.061569876345520934,0.1289728146862924,11.025
2019-07-05 04:30:00+00:00,0.0,14.711111111111112,11.588888888888887,0.0,14.8,11.7,0.0,14.5,11.5,0.0,0.10786096109392175,0.06763995415945216,64.49444444444444
2019-07-05 04:40:00+00:00,0.0,14.700000000000001,11.52727272727273,0.0,14.8,11.6,0.0,14.5,11.5,0.0,0.10954451150103331,0.04670993664969109,142.79
2019-07-05 04:50:00+00:00,0.0,14.5,11.377777777777778,0.0,14.8,11.5,0.0,14.4,11.2,0.0,0.12247448713915861,0.10929064207169975,225.61777777777777
2019-07-05 05:00:00+00:00,0.36,14.429999999999998,11.365000000000004,1.2,14.7,11.5,0.0,14.2,11.2,0.5641948151779527,0.11742858972247912,0.08750939799154218,279.70750000000004
2019-07-05 05:10:00+00:00,1.8166666666666664,13.991666666666669,11.350000000000001,7.3,14.2,11.5,0.0,13.8,11.1,2.176249205872481,0.09003366373785208,0.11677484162422835,293.9875
2019-07-05 05:20:00+00:00,8.14375,14.106249999999998,11.2125,13.4,14.4,11.4,3.7,13.9,11.1,2.461427431390168,0.14818344486930116,0.08062257748298607,408.14312500000005
2019-07-05 05:30:00+00:00,13.2,14.381250000000001,11.531249999999998,17.1,14.5,11.9,7.3,14.3,11.2,3.256173623544462,0.08341662504161464,0.16620770138594718,558.246875
2019-07-05 05:40:00+00:00,20.385000000000005,14.55,12.145,26.9,14.7,12.4,12.2,14.4,11.9,4.378088383614113,0.10513149660756886,0.18202082009311,957.5815
2019-07-05 05:50:00+00:00,28.537499999999998,14.91875,12.53125,36.6,15.2,12.8,22.0,14.7,12.4,5.040221555976814,0.16007810593582095,0.13524668819112232,1217.32375
2019-07-05 06:00:00+00:00,35.50833333333333,15.508333333333333,13.075000000000001,47.6,15.8,13.5,26.9,15.2,12.8,7.997097011169781,0.20207259421636847,0.26671401094873814,1553.4875
2019-07-05 06:10:00+00:00,46.50000000000001,15.995000000000005,13.809999999999999,54.9,16.2,14.2,39.1,15.9,13.5,4.670061421888423,0.10990426455975741,0.2291862033139735,2064.578
2019-07-05 06:20:00+00:00,58.83125000000001,16.39375,14.562500000000002,73.2,16.7,15.0,46.4,16.2,14.0,6.943459152324582,0.16111590031195852,0.29860788111948083,2701.733125
2019-07-05 06:30:00+00:00,78.415,16.95,15.669999999999998,94.0,17.2,16.4,61.0,16.7,15.0,7.451829517500704,0.1357241785076597,0.41307575448986117,3385.1569999999992
2019-07-05 06:40:00+00:00,101.74166666666666,17.849999999999998,17.241666666666664,111.1,18.5,17.8,92.8,17.1,16.7,6.252629749783592,0.4889692312312813,0.41221868276952356,4186.496666666667
2019-07-05 06:50:00+00:00,122.25384615384617,18.06153846153847,18.584615384615383,128.2,18.3,19.1,112.3,17.7,17.8,4.8709368340213155,0.2292686253374037,0.39337461756395875,4861.3515384615375
2019-07-05 07:00:00+00:00,146.3066666666667,18.466666666666665,20.04,158.7,19.0,20.9,137.9,18.2,19.5,6.0716515365221895,0.23804761428476234,0.3737837419073838,5652.364666666666
2019-07-05 07:10:00+00:00,172.41111111111113,18.61111111111111,21.400000000000002,184.3,18.7,22.0,162.4,18.5,20.9,8.611684568718903,0.07817359599705602,0.4499999999999987,6585.015555555556
2019-07-05 07:20:00+00:00,204.26666666666662,19.173333333333332,22.993333333333332,217.3,19.7,23.7,189.2,18.6,22.3,8.949354858365616,0.3614784456460264,0.4847188679558299,7632.339333333334
2019-07-05 07:30:00+00:00,235.88750000000002,19.693749999999998,24.7375,249.0,20.4,25.2,220.9,18.8,23.7,8.202022108399037,0.5458555975103062,0.4272001872658765,8610.411875
2019-07-05 07:40:00+00:00,259.09166666666664,20.333333333333332,25.275000000000002,273.4,23.2,25.4,250.2,18.8,25.1,6.665577562554081,1.1235765405277218,0.08660254037844142,9318.988333333333
2019-07-05 07:50:00+00:00,296.86875,22.58125,26.575,316.2,23.5,27.6,282.0,21.5,26.1,10.295093896285396,0.6852919086053747,0.5092478113191382,10483.658125
2019-07-05 08:00:00+00:00,332.58,20.355,28.595000000000006,347.9,21.4,29.1,318.6,19.4,27.6,9.821437347911274,0.619401238888688,0.479555715439329,11556.997500000001
2019-07-05 08:10:00+00:00,366.5263157894737,20.015789473684208,29.57894736842106,384.5,21.0,29.9,349.1,19.1,29.0,10.335851419278603,0.5520297474822001,0.2225582255111923,12509.805263157896
2019-07-05 08:20:00+00:00,397.3416666666667,20.258333333333333,30.608333333333334,416.3,21.5,31.7,382.1,19.4,29.9,12.196233273458075,0.6345482764546085,0.684182768422342,13369.6225
2019-07-05 08:30:00+00:00,431.0555555555555,21.055555555555557,32.733333333333334,445.6,21.8,33.7,416.3,20.1,31.8,11.135653450865727,0.5502524673073059,0.7314369419163901,14232.808888888889
2019-07-05 08:40:00+00:00,463.6928571428572,21.59285714285715,34.42142857142857,476.1,22.0,35.2,450.4,21.3,34.1,6.883476792090823,0.23358176204584138,0.31666184688832927,15150.524285714284
2019-07-05 08:50:00+00:00,493.81538461538463,21.66153846153846,35.38461538461538,506.6,22.4,36.0,485.8,20.8,35.1,6.091092698064179,0.5124100921762803,0.33626912299068173,15979.256923076926
2019-07-05 09:00:00+00:00,523.14375,22.556250000000002,37.03125,538.3,23.3,38.1,507.8,21.6,36.2,11.042038987433381,0.457484061653154,0.5884655186726497,16785.70625
2019-07-05 09:10:00+00:00,554.5999999999999,22.75,38.7,566.4,23.3,39.0,537.1,22.3,38.3,9.337412528493836,0.34771984543464163,0.2296241989148198,17556.71
2019-07-05 09:20:00+00:00,582.65625,22.41875,39.2625,594.5,23.4,40.2,571.3,21.4,38.5,8.9791587393623,0.6503524685378925,0.5863730325768167,18230.546875
2019-07-05 09:30:00+00:00,610.05625,22.35,39.981249999999996,625.0,23.0,40.6,600.6,21.5,39.5,7.7712263082047155,0.47328638264797057,0.32907699200440477,18889.70875
2019-07-05 09:40:00+00:00,637.1214285714286,23.185714285714283,40.21428571428571,651.9,23.9,40.8,620.1,22.0,39.8,10.905127839086147,0.6249395575169248,0.2476260917566688,19619.164999999997
2019-07-05 09:50:00+00:00,672.3571428571429,23.457142857142856,41.699999999999996,681.2,24.3,42.0,654.3,22.4,40.8,7.353985239385391,0.49569575922564285,0.29871519752226994,20480.427857142855
2019-07-05 10:00:00+00:00,689.8562500000003,23.731249999999996,42.88125,700.7,24.6,43.7,679.9,22.7,41.8,7.9381751681353645,0.6600189391222044,0.556439574437331,20894.858125000006
2019-07-05 10:10:00+00:00,712.19375,24.34375,44.95625,723.9,25.1,45.5,701.9,23.0,44.1,7.451126872270165,0.5341270136088099,0.4816205283553965,21309.771874999995
2019-07-05 10:20:00+00:00,733.6250000000001,23.525000000000002,44.9,744.6,24.4,45.1,721.4,22.7,44.7,8.106390776946956,0.5175491695067653,0.15118578920369014,21841.53875
2019-07-05 10:30:00+00:00,759.8937500000002,24.93125,46.00625,772.7,25.6,46.9,749.5,23.9,44.9,6.7224468511597015,0.4422951503238538,0.5697587208634898,22454.7875
2019-07-05 10:40:00+00:00,777.96,25.074999999999996,47.74500000000001,784.9,26.0,48.2,766.6,23.5,47.0,5.191937068793917,0.7552448191428419,0.35905577927611143,22812.524
2019-07-05 10:50:00+00:00,792.2333333333335,24.25,46.15833333333334,803.2,25.3,47.2,778.8,23.7,45.6,8.072549820599395,0.5178627406773142,0.5468227788919842,23247.280000000002
2019-07-05 11:00:00+00:00,812.3749999999999,24.724999999999998,46.812499999999986,821.5,25.4,47.8,804.4,23.7,46.3,4.570266221275729,0.5579725202313579,0.4660114447807726,23561.52625
2019-07-05 11:10:00+00:00,827.7062500000001,26.13125000000001,48.4375,835.0,26.6,48.9,817.9,25.6,47.9,5.703036471915603,0.35910769044025354,0.3095695936834418,24080.75875
2019-07-05 11:20:00+00:00,840.0249999999999,26.470000000000006,49.67999999999999,848.4,28.1,50.3,831.3,25.1,49.1,5.853822412928665,1.086326499335214,0.4047091223140527,24214.7535
2019-07-05 11:30:00+00:00,855.9166666666665,26.275000000000002,49.425000000000004,864.3,27.0,50.0,844.7,25.6,49.1,5.730751709114146,0.4807664335582945,0.2895921897490245,24596.835000000003
2019-07-05 11:40:00+00:00,865.9200000000001,26.255000000000003,49.224999999999994,876.5,27.1,50.1,858.2,25.3,48.7,5.428734465300037,0.6065215750924555,0.3640054944640311,24878.836000000003
2019-07-05 11:50:00+00:00,875.6466666666668,25.90666666666667,48.72666666666667,882.6,27.2,49.6,869.1,24.9,48.2,4.191806066033865,0.7265050060457446,0.5243590191389687,25102.855999999996
2019-07-05 12:00:00+00:00,885.4000000000001,26.938461538461542,50.800000000000004,888.7,27.5,51.1,881.3,26.3,50.2,2.2697283244182733,0.4113766756037209,0.2943920288775947,25109.512307692305
2019-07-05 12:10:00+00:00,892.4416666666667,26.699999999999992,50.300000000000004,897.2,27.9,51.1,886.2,26.2,49.8,3.8355889279538764,0.5799686511904226,0.361813613493319,25164.680833333332
2019-07-05 12:20:00+00:00,896.2714285714284,27.53571428571428,51.84285714285715,900.9,28.6,52.6,893.6,26.3,51.1,2.3914683521052247,0.7034061556314543,0.6135825262208094,25197.054285714286
2019-07-05 12:30:00+00:00,898.7785714285716,26.814285714285717,51.91428571428571,902.1,27.5,52.1,896.0,26.1,51.6,1.891754810681405,0.37999421626599034,0.15118578920368977,25248.409285714286
2019-07-05 12:40:00+00:00,902.0923076923076,26.907692307692308,50.39999999999999,905.8,27.7,51.6,898.4,26.3,49.3,2.3879773653524943,0.45361793479671,0.8504900548115418,25393.307692307695
2019-07-05 12:50:00+00:00,902.9933333333333,27.446666666666665,50.319999999999986,908.2,28.4,50.8,898.4,26.7,49.7,2.5899439229082786,0.4688384837121671,0.33423687066851804,25432.160666666667
2019-07-05 13:00:00+00:00,904.1181818181817,28.20909090909091,50.52727272727273,908.2,28.8,50.8,899.7,27.4,50.2,3.188359509784961,0.45924839782964,0.21950357213908592,25362.760000000006
2019-07-05 13:10:00+00:00,901.85,28.414285714285718,50.600000000000016,905.8,29.6,50.8,899.7,27.9,50.3,1.521512405470309,0.473704131706284,0.151910905062554,25358.057142857142
2019-07-05 13:20:00+00:00,897.5,28.044444444444444,50.66666666666667,900.9,29.0,50.7,894.8,26.7,50.6,2.429506122651267,0.85456291621962,0.0500000000000016,25361.512222222223
2019-07-05 13:30:00+00:00,891.4187499999999,28.493750000000006,50.68125,898.4,29.3,51.0,883.8,27.6,50.3,4.025124221685568,0.4523549491273416,0.2227666940994563,25261.768750000003
2019-07-05 13:40:00+00:00,884.4000000000001,29.36666666666667,50.50833333333333,888.7,30.8,50.8,881.3,28.1,50.2,2.3687357579327655,0.7389591369355984,0.19286515936521612,24999.790833333333
2019-07-05 13:50:00+00:00,875.1700000000001,28.895,50.08000000000001,881.3,29.6,50.7,867.9,28.4,49.6,3.8318746271107162,0.4032434291565021,0.4149825614598629,24680.151000000005
2019-07-05 14:00:00+00:00,864.6437500000001,29.03125,49.975,872.8,30.0,50.7,858.2,28.0,49.4,4.558211454799577,0.4962778119830333,0.49999999999999706,24407.3475
2019-07-05 14:10:00+00:00,852.3750000000001,29.5,49.38333333333333,858.2,30.3,49.8,844.7,28.9,49.1,4.305414139091742,0.3190896140869872,0.2622744341103012,24206.772500000003
2019-07-05 14:20:00+00:00,836.8399999999999,29.486666666666668,48.666666666666664,845.9,30.0,49.1,828.9,29.1,48.3,5.565557345983268,0.22635833370586525,0.28199966227605155,23819.589333333333
2019-07-05 14:30:00+00:00,821.4499999999999,29.975000000000005,48.5125,830.1,30.7,49.2,814.2,29.3,48.2,4.878387711802588,0.3820994634908562,0.3159641329855857,23271.004375000004
2019-07-05 14:40:00+00:00,804.1250000000001,30.274999999999995,49.44166666666666,815.4,30.8,49.7,795.9,29.5,49.1,6.507076567441458,0.43090813195136746,0.19752253419585197,22688.58
2019-07-05 14:50:00+00:00,784.2,31.380000000000003,48.225,794.7,32.3,49.1,772.7,30.4,47.7,5.4932494457911,0.4937504163888988,0.44941482419979,22344.210999999996
2019-07-05 15:00:00+00:00,767.8153846153847,31.91538461538461,46.9153846153846,777.6,32.9,47.4,758.1,31.0,46.3,5.722739168417792,0.5505242256948601,0.37158703297736456,21968.13307692308
2019-07-05 15:10:00+00:00,746.2857142857143,31.635714285714283,45.63571428571429,755.6,32.3,46.0,737.3,30.8,45.4,5.855156457589847,0.5077963596336065,0.19057460827372202,21503.85357142857
2019-07-05 15:20:00+00:00,720.7769230769231,32.207692307692305,44.94615384615384,732.4,33.1,45.3,711.7,31.3,44.7,6.441293069738022,0.6061649094395823,0.21061570302086335,20876.08307692308
2019-07-05 15:30:00+00:00,702.5214285714285,32.26428571428572,44.785714285714285,715.3,33.4,45.3,688.5,31.5,44.4,6.7364883081079014,0.6058778029338173,0.27971728270122614,20270.54
2019-07-05 15:40:00+00:00,673.5666666666666,32.17222222222222,44.37222222222223,687.3,33.6,44.9,660.4,31.4,43.7,7.713471790239711,0.6210101406347918,0.433597204727745,19494.88888888889
2019-07-05 15:50:00+00:00,647.8812500000001,32.33749999999999,43.45625,661.6,33.7,44.0,636.0,30.5,42.8,9.161675156141905,0.9492979862333355,0.46327637539593747,18863.070625
2019-07-05 16:00:00+00:00,621.725,32.63125,42.69375,634.8,34.1,43.1,605.5,31.4,42.2,10.209831862800938,0.8553508052255493,0.3021451086260801,18208.809999999998
2019-07-05 16:10:00+00:00,589.9,32.618750000000006,42.31249999999999,607.9,33.6,43.2,576.2,31.9,41.8,8.361020671345504,0.454926734027948,0.42091170887332735,17312.570625
2019-07-05 16:20:00+00:00,565.0,32.095,41.4,579.8,32.6,41.8,550.5,31.3,41.1,9.461445310755662,0.34101242453055824,0.18918106058538536,16640.812
2019-07-05 16:30:00+00:00,532.09375,32.18125,40.137499999999996,546.9,33.4,41.1,522.5,31.0,39.9,6.8903283666309605,0.6685494247498337,0.2941088233970535,15734.32125
2019-07-05 16:40:00+00:00,505.3625,32.46250000000001,39.925,522.5,33.4,40.2,490.7,31.7,39.7,9.65145066816382,0.5239274758971884,0.12382783747337946,14912.995625
2019-07-05 16:50:00+00:00,475.40000000000003,32.044444444444444,39.13333333333334,488.3,32.9,39.5,466.3,31.3,38.9,8.423627484641063,0.5918426968188222,0.22360679774997852,14065.443333333333
2019-07-05 17:00:00+00:00,441.090909090909,32.78181818181818,38.61818181818182,457.8,34.1,38.9,426.0,31.0,38.4,11.445125997161812,0.9400193421607667,0.2088931871468339,13042.010909090908
2019-07-05 17:10:00+00:00,404.96250000000003,31.981249999999996,38.225,424.8,33.1,38.8,390.6,30.4,37.4,11.03581291372169,0.8312390350153988,0.494637914707991,12048.1325
2019-07-05 17:20:00+00:00,374.07500000000005,32.318749999999994,36.8875,388.2,33.2,37.4,361.3,30.9,36.5,8.702911390257112,0.682367203197809,0.33241540277188747,11167.200625000003
2019-07-05 17:30:00+00:00,334.91875000000005,32.18125,35.974999999999994,350.3,33.2,36.2,321.0,30.8,35.7,10.10592029456003,0.7892770954065066,0.1290994448735809,9987.875625
2019-07-05 17:40:00+00:00,302.8052631578948,31.30526315789474,35.036842105263155,322.3,32.1,35.9,285.6,30.1,34.3,10.826483664515104,0.6177681012326431,0.46092964794085545,9067.55210526316
2019-07-05 17:50:00+00:00,266.10769230769233,30.569230769230764,33.27692307692309,274.7,31.2,33.8,247.8,29.4,32.8,7.5362967849447795,0.5779051470391641,0.2650592580092423,8032.773846153846
2019-07-05 18:00:00+00:00,230.61666666666667,30.86666666666667,32.574999999999996,249.0,31.4,32.9,216.1,30.7,32.2,10.401646140118505,0.23484359721209158,0.25628464289109815,6988.465833333333
2019-07-05 18:10:00+00:00,197.5875,30.587500000000002,31.5125,213.6,31.2,32.2,184.3,29.9,31.0,10.181557206186952,0.5890367439424189,0.3979860011895571,6020.325
2019-07-05 18:20:00+00:00,170.64499999999998,29.685000000000002,30.445,183.1,30.8,31.0,155.0,29.3,29.9,8.547112470240881,0.34834193727307505,0.3531437757001957,5172.628000000001
2019-07-05 18:30:00+00:00,138.9,29.44285714285715,29.35,155.0,29.8,29.9,125.7,29.0,28.6,10.884003788199381,0.2563479777846621,0.4327905871292621,4122.297142857143
2019-07-05 18:40:00+00:00,112.40833333333332,28.474999999999998,28.358333333333338,122.1,28.9,28.8,101.3,28.1,27.6,6.929837769757064,0.27675062617979496,0.3502163833282439,3258.9125000000004
2019-07-05 18:50:00+00:00,85.77333333333333,28.279999999999994,27.186666666666667,95.2,28.9,27.6,76.9,27.7,26.8,5.855701332482566,0.4109223075681645,0.23864697976798527,2518.108666666667
2019-07-05 19:00:00+00:00,35.393750000000004,26.14999999999999,25.706249999999997,76.9,27.6,26.6,19.5,25.4,24.9,16.21737622634027,0.6762642481555068,0.4668600789672798,1297.87125
2019-07-05 19:10:00+00:00,22.745454545454546,25.227272727272727,24.281818181818185,30.5,25.3,24.7,17.1,25.1,23.8,4.044839585537018,0.09045340337332801,0.33111382278057144,959.680909090909
2019-07-05 19:20:00+00:00,16.427272727272726,24.890909090909087,23.327272727272728,24.4,25.3,23.9,9.8,24.7,23.0,4.573421237780511,0.19725387425622587,0.26866674186028033,486.89363636363635
2019-07-05 19:30:00+00:00,11.306666666666667,24.633333333333333,22.779999999999998,17.1,25.1,23.0,6.1,24.3,22.4,3.313277761342916,0.22253945610567538,0.16987390281365455,394.7666666666667
2019-07-05 19:40:00+00:00,5.029411764705883,24.182352941176468,22.011764705882346,11.0,24.4,22.1,0.0,23.9,21.9,3.252069476864377,0.12366938848016792,0.09926198253344953,358.6788235294117
2019-07-05 19:50:00+00:00,0.39999999999999997,23.86666666666667,21.7,2.4,24.1,22.0,0.0,23.7,21.5,0.7816067367347155,0.09847319278346589,0.1537412229571619,312.1608333333334
2019-07-05 20:00:00+00:00,0.0,23.48421052631578,21.34736842105264,0.0,23.8,21.5,0.0,23.3,21.1,0.0,0.13849652179642635,0.13891812557774694,162.92947368421054
2019-07-05 20:10:00+00:00,0.0,23.275000000000002,21.01666666666667,0.0,23.4,21.1,0.0,23.2,20.8,0.0,0.07537783614443977,0.0834847109936719,143.12083333333334
2019-07-05 20:20:00+00:00,0.0,23.025000000000002,20.75,0.0,23.2,21.0,0.0,22.8,20.5,0.0,0.14222261679238127,0.16236882817719597,52.583333333333336
2019-07-05 20:30:00+00:00,0.0,22.78666666666667,20.29333333333333,0.0,22.9,20.5,0.0,22.7,20.1,0.0,0.06399404734221835,0.1222799286570818,14.013333333333334
2019-07-05 20:40:00+00:00,0.0,22.730769230769234,20.076923076923077,0.0,22.9,20.1,0.0,22.5,20.0,0.0,0.11821319289469609,0.043852900965351875,2.284615384615384
2019-07-05 20:50:00+00:00,0.0,22.84166666666667,20.16666666666666,0.0,22.9,20.4,0.0,22.7,20.1,0.0,0.06685579234215201,0.0887625364598584,0.5375
2019-07-05 21:00:00+00:00,0.0,22.775,20.125,0.0,22.9,20.2,0.0,22.7,20.0,0.0,0.07745966692414927,0.057735026918961596,0.5
2019-07-05 21:10:00+00:00,0.0,22.579999999999995,19.959999999999997,0.0,22.8,20.2,0.0,22.4,19.7,0.0,0.15212776585113466,0.1681835731744172,0.4
2019-07-05 21:20:00+00:00,0.0,22.433333333333337,19.86,0.0,22.7,19.9,0.0,22.3,19.7,0.0,0.1046536236944561,0.08280786712108214,0.06666666666666667
2019-07-05 21:30:00+00:00,0.0,22.37,19.705000000000005,0.0,22.5,19.9,0.0,22.1,19.5,0.0,0.08645047258706041,0.12763022245616426,0.0
2019-07-05 21:40:00+00:00,0.0,22.343750000000004,19.649999999999995,0.0,22.5,19.7,0.0,22.1,19.5,0.0,0.08920949127381693,0.06324555320336843,0.0
2019-07-05 21:50:00+00:00,0.0,22.25500000000001,19.72,0.0,22.4,19.9,0.0,22.1,19.6,0.0,0.09445132413883424,0.10052493799000582,0.0
2019-07-05 22:00:00+00:00,0.0,22.037499999999998,19.499999999999993,0.0,22.1,19.7,0.0,21.9,19.2,0.0,0.0619139187366878,0.1460593486680446,0.0
2019-07-05 22:10:00+00:00,0.0,22.043750000000003,19.331249999999997,0.0,22.3,19.5,0.0,21.9,19.2,0.0,0.1209338662244777,0.107819293264239,0.0
2019-07-05 22:20:00+00:00,0.0,22.035000000000004,19.45,0.0,22.3,19.5,0.0,21.9,19.4,0.0,0.09333020044867353,0.05129891760425818,0.0
2019-07-05 22:30:00+00:00,0.0,21.820000000000004,19.240000000000006,0.0,22.0,19.5,0.0,21.6,19.1,0.0,0.11050125029061507,0.15008769366431476,0.0
2019-07-05 22:40:00+00:00,0.0,21.6,18.97692307692308,0.0,21.8,19.1,0.0,21.3,18.6,0.0,0.1632993161855449,0.13634420996046553,0.0
2019-07-05 22:50:00+00:00,0.0,21.13157894736842,18.531578947368423,0.0,21.4,18.8,0.0,20.9,18.2,0.0,0.14549773415168646,0.1733738144362168,0.0
2019-07-05 23:00:00+00:00,0.0,20.85625,17.950000000000003,0.0,21.0,18.1,0.0,20.6,17.8,0.0,0.12093386622447676,0.141421356237309,0.0
2019-07-05 23:10:00+00:00,0.0,20.816666666666666,17.691666666666666,0.0,21.3,17.8,0.0,20.5,17.6,0.0,0.2790677119961886,0.09003366373785117,0.0
2019-07-05 23:20:00+00:00,0.0,20.44375,17.33125,0.0,21.1,17.5,0.0,19.6,17.2,0.0,0.46614554236489986,0.12499999999999992,0.0
2019-07-05 23:30:00+00:00,0.0,19.674999999999997,17.012500000000003,0.0,20.0,17.2,0.0,19.5,16.7,0.0,0.12382783747337803,0.15438048235879187,0.0
